material_entity_id,material_entity_type,preparations,disposition,institution_code,institution_id,collection_code,collection_id,owner_institution_code,catalog_number,record_number,recorded_by,recorded_by_id,associated_references,associated_sequences,other_catalog_numbers
org_point_230_7.03_L375,Organism,,,,,,,,,,,,,,
org_point_231_7.03_L375,Organism,,,,,,,,,,,,,,
org_point_232_7.03_L375,Organism,,,,,,,,,,,,,,
org_point_233_7.03_L375,Organism,,,,,,,,,,,,,,
org_point_234_7.03_L375,Organism,,,,,,,,,,,,,,
org_point_235_7.03_L375,Organism,,,,,,,,,,,,,,
org_point_236_7.03_L375,Organism,,,,,,,,,,,,,,
org_point_237_7.03_L375,Organism,,,,,,,,,,,,,,
org_point_238_7.03_L375,Organism,,,,,,,,,,,,,,
org_point_239_7.03_L375,Organism,,,,,,,,,,,,,,
org_point_240_7.03_L375,Organism,,,,,,,,,,,,,,
org_point_241_7.03_L375,Organism,,,,,,,,,,,,,,
org_point_242_7.03_L375,Organism,,,,,,,,,,,,,,
org_point_243_7.03_L375,Organism,,,,,,,,,,,,,,
org_point_244_7.03_L375,Organism,,,,,,,,,,,,,,
org_point_245_7.03_L375,Organism,,,,,,,,,,,,,,
org_point_246_7.03_L375,Organism,,,,,,,,,,,,,,
org_point_247_7.03_L375,Organism,,,,,,,,,,,,,,
org_point_248_7.03_L375,Organism,,,,,,,,,,,,,,
org_point_249_7.03_L375,Organism,,,,,,,,,,,,,,
org_point_250_7.03_L375,Organism,,,,,,,,,,,,,,
org_point_251_7.03_L375,Organism,,,,,,,,,,,,,,
org_point_252_7.03_L375,Organism,,,,,,,,,,,,,,
org_point_253_7.03_L375,Organism,,,,,,,,,,,,,,
org_point_254_7.03_L375,Organism,,,,,,,,,,,,,,
org_point_255_7.03_L375,Organism,,,,,,,,,,,,,,
org_point_256_7.03_L375,Organism,,,,,,,,,,,,,,
org_point_257_7.03_L375,Organism,,,,,,,,,,,,,,
org_point_258_7.03_L375,Organism,,,,,,,,,,,,,,
org_point_259_7.03_L375,Organism,,,,,,,,,,,,,,
org_point_260_7.03_L375,Organism,,,,,,,,,,,,,,
org_point_0_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_1_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_2_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_3_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_4_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_5_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_6_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_7_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_8_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_9_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_10_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_11_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_12_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_13_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_14_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_15_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_16_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_17_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_18_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_19_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_20_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_21_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_22_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_23_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_24_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_25_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_26_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_27_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_28_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_29_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_30_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_31_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_32_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_33_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_34_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_35_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_36_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_37_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_38_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_39_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_40_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_41_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_42_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_43_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_44_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_45_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_46_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_47_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_48_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_49_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_50_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_51_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_52_7.04_L367,Organism,,,,,,,,,,,,,,
org_point_0_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_1_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_2_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_3_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_4_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_5_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_6_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_7_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_8_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_9_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_10_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_11_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_12_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_13_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_14_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_15_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_16_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_17_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_18_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_19_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_20_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_21_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_22_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_23_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_24_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_25_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_26_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_27_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_28_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_29_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_30_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_31_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_32_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_33_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_34_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_35_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_36_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_37_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_38_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_39_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_40_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_41_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_42_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_43_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_44_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_45_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_46_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_47_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_48_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_49_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_50_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_51_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_52_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_53_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_54_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_55_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_56_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_57_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_58_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_59_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_60_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_61_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_62_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_63_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_64_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_65_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_66_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_67_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_68_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_69_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_70_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_71_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_72_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_73_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_74_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_75_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_76_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_77_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_78_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_79_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_80_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_81_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_82_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_83_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_84_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_85_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_86_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_87_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_88_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_89_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_90_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_91_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_92_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_93_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_94_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_95_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_96_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_97_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_98_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_99_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_100_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_101_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_102_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_103_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_104_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_105_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_106_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_107_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_108_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_109_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_110_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_111_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_112_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_113_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_114_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_115_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_116_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_117_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_118_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_119_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_120_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_121_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_122_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_123_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_124_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_125_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_126_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_127_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_128_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_129_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_130_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_131_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_132_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_133_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_134_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_135_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_136_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_137_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_138_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_139_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_140_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_141_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_142_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_143_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_144_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_145_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_146_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_147_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_148_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_149_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_150_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_151_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_62_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_152_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_153_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_154_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_155_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_156_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_157_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_158_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_159_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_160_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_161_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_162_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_163_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_164_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_165_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_166_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_167_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_168_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_169_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_170_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_171_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_172_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_173_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_174_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_175_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_176_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_177_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_178_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_179_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_180_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_181_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_182_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_183_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_184_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_185_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_186_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_187_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_188_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_189_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_190_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_191_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_192_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_193_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_194_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_195_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_196_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_197_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_198_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_199_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_200_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_201_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_202_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_203_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_204_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_205_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_206_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_207_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_208_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_209_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_210_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_211_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_212_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_213_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_214_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_215_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_216_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_217_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_218_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_219_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_220_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_221_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_222_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_223_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_224_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_225_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_226_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_227_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_228_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_229_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_230_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_231_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_232_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_233_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_234_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_235_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_236_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_237_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_238_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_239_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_240_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_241_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_242_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_243_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_244_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_245_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_246_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_247_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_248_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_249_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_250_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_251_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_252_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_253_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_254_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_255_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_256_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_257_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_258_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_259_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_260_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_261_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_262_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_263_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_264_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_265_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_266_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_267_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_268_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_269_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_270_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_271_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_272_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_273_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_274_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_275_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_276_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_277_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_278_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_279_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_280_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_281_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_282_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_283_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_284_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_285_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_286_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_287_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_288_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_289_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_290_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_291_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_292_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_293_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_294_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_295_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_296_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_297_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_298_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_299_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_300_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_301_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_302_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_303_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_304_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_305_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_306_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_307_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_308_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_309_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_310_7.05_L369,Organism,,,,,,,,,,,,,,
org_point_0_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_1_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_2_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_3_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_4_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_5_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_6_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_7_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_8_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_9_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_10_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_11_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_12_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_13_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_14_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_15_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_16_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_17_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_18_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_19_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_20_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_21_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_22_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_23_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_24_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_25_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_26_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_27_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_28_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_29_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_30_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_31_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_32_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_33_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_34_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_35_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_36_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_37_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_38_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_39_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_40_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_41_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_42_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_43_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_44_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_45_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_46_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_47_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_48_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_49_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_50_7.08_L373,Organism,,,,,,,,,,,,,,
org_point_51_7.08_L373,Organism,,,,,,,,,,,,,,
