observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,cameraSetupType,taxonID,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments
5.02-points-229,5.02,5.02_L378,e_5.02,2019-08-12T16:37:34,2019-08-12T17:33:55,media,animal,,NaN,spp,1,adult,,,ind_229_5.02_L378,,,,,,,,human,,,,,
5.02-points-230,5.02,5.02_L378,e_5.02,2019-08-12T16:37:34,2019-08-12T17:33:55,media,animal,,NaN,spp,1,adult,,,ind_230_5.02_L378,,,,,,,,human,,,,,
5.02-points-231,5.02,5.02_L378,e_5.02,2019-08-12T16:37:34,2019-08-12T17:33:55,media,animal,,NaN,spp,1,adult,,,ind_231_5.02_L378,,,,,,,,human,,,,,
5.02-points-232,5.02,5.02_L378,e_5.02,2019-08-12T16:37:34,2019-08-12T17:33:55,media,animal,,NaN,spp,1,adult,,,ind_232_5.02_L378,,,,,,,,human,,,,,
5.02-points-233,5.02,5.02_L378,e_5.02,2019-08-12T16:37:34,2019-08-12T17:33:55,media,animal,,NaN,spp,1,adult,,,ind_233_5.02_L378,,,,,,,,human,,,,,
5.02-points-234,5.02,5.02_L378,e_5.02,2019-08-12T16:37:34,2019-08-12T17:33:55,media,animal,,NaN,spp,1,adult,,,ind_234_5.02_L378,,,,,,,,human,,,,,
5.02-points-235,5.02,5.02_L378,e_5.02,2019-08-12T16:37:34,2019-08-12T17:33:55,media,animal,,NaN,spp,1,adult,,,ind_235_5.02_L378,,,,,,,,human,,,,,
5.02-points-236,5.02,5.02_L378,e_5.02,2019-08-12T16:37:34,2019-08-12T17:33:55,media,animal,,NaN,spp,1,adult,,,ind_236_5.02_L378,,,,,,,,human,,,,,
5.02-points-237,5.02,5.02_L378,e_5.02,2019-08-12T16:37:34,2019-08-12T17:33:55,media,animal,,NaN,spp,1,adult,,,ind_237_5.02_L378,,,,,,,,human,,,,,
5.02-points-238,5.02,5.02_L378,e_5.02,2019-08-12T16:37:34,2019-08-12T17:33:55,media,animal,,NaN,spp,1,adult,,,ind_238_5.02_L378,,,,,,,,human,,,,,
5.02-points-239,5.02,5.02_L378,e_5.02,2019-08-12T16:37:34,2019-08-12T17:33:55,media,animal,,NaN,spp,1,adult,,,ind_239_5.02_L378,,,,,,,,human,,,,,
5.02-points-240,5.02,5.02_L378,e_5.02,2019-08-12T16:37:34,2019-08-12T17:33:55,media,animal,,NaN,spp,1,adult,,,ind_240_5.02_L378,,,,,,,,human,,,,,
5.02-points-241,5.02,5.02_L378,e_5.02,2019-08-12T16:37:34,2019-08-12T17:33:55,media,animal,,NaN,spp,1,adult,,,ind_241_5.02_L378,,,,,,,,human,,,,,
5.02-points-242,5.02,5.02_L378,e_5.02,2019-08-12T16:37:34,2019-08-12T17:33:55,media,animal,,NaN,spp,1,adult,,,ind_242_5.02_L378,,,,,,,,human,,,,,
5.02-points-243,5.02,5.02_L378,e_5.02,2019-08-12T16:37:34,2019-08-12T17:33:55,media,animal,,NaN,spp,1,adult,,,ind_243_5.02_L378,,,,,,,,human,,,,,
5.02-points-244,5.02,5.02_L378,e_5.02,2019-08-12T16:38:37,2019-08-12T17:35:59,media,animal,,37337022.0,gymnostethus,1,adult,,,ind_244_5.02_L378,,,,,,,,human,,,,,
5.03-points-0,5.03,5.03_L372,e_5.03,2019-08-12T15:51:47,2019-08-12T15:54:53,media,animal,,NaN,spp,1,adult,,,ind_0_5.03_L372,,,,,,,,human,,,,,
5.03-points-1,5.03,5.03_L372,e_5.03,2019-08-12T15:51:59,2019-08-12T15:55:16,media,animal,,NaN,spp,1,adult,,,ind_1_5.03_L372,,,,,,,,human,,,,,
5.03-points-2,5.03,5.03_L372,e_5.03,2019-08-12T15:55:39,2019-08-12T16:02:36,media,animal,,37337011.0,chrysophrys,1,adult,,,ind_2_5.03_L372,,,,,,,,human,,,,,
5.03-points-3,5.03,5.03_L372,e_5.03,2019-08-12T15:55:56,2019-08-12T16:03:10,media,animal,,NaN,spp,1,adult,,,ind_3_5.03_L372,,,,,,,,human,,,,,
5.03-points-4,5.03,5.03_L372,e_5.03,2019-08-12T15:55:56,2019-08-12T16:03:10,media,animal,,NaN,spp,1,adult,,,ind_4_5.03_L372,,,,,,,,human,,,,,
5.03-points-5,5.03,5.03_L372,e_5.03,2019-08-12T15:55:56,2019-08-12T16:03:10,media,animal,,NaN,spp,1,adult,,,ind_5_5.03_L372,,,,,,,,human,,,,,
5.03-points-6,5.03,5.03_L372,e_5.03,2019-08-12T15:55:56,2019-08-12T16:03:10,media,animal,,NaN,spp,1,adult,,,ind_6_5.03_L372,,,,,,,,human,,,,,
5.03-points-7,5.03,5.03_L372,e_5.03,2019-08-12T15:55:56,2019-08-12T16:03:11,media,animal,,NaN,spp,1,adult,,,ind_7_5.03_L372,,,,,,,,human,,,,,
